Iteration,Temps_Fourmis_ms,Temps_Evaporation_ms,Temps_Update_ms
800,1.1849,0.376705,0.0164098
810,1.55874,0.40868,0.0153582
820,1.8491,0.480319,0.0211341
830,1.48005,0.384464,0.0336257
840,0.732076,0.253905,0.0087217
850,0.831505,0.31528,0.0064617
860,0.703396,0.25843,0.0066795
870,0.890896,0.316136,0.0126815
880,1.44402,0.361585,0.0198584
890,1.55157,0.405925,0.0187072
900,1.58697,0.372119,0.0166849
910,1.67379,0.453093,0.0247586
920,1.51567,0.385986,0.014744
930,1.39458,0.360418,0.0155401
940,1.20506,0.300199,0.0167852
950,0.970625,0.291554,0.0181942
960,1.45321,0.435064,0.0188689
970,1.31454,0.38718,0.0198216
980,0.789506,0.267892,0.0108771
990,0.683253,0.231023,0.0147677
1000,0.862367,0.30482,0.0124475
1010,0.738184,0.254847,0.0178715
1020,1.34402,0.298839,0.0168459
1030,1.03635,0.259783,0.0174706
1040,1.15219,0.277865,0.0129477
1050,1.65917,0.436146,0.0183246
1060,0.990581,0.297424,0.0206963
1070,0.584259,0.21485,0.0303178
1080,1.33819,0.340664,0.0256605
1090,0.966724,0.265162,0.0275882
1100,0.890348,0.29404,0.0120394
1110,1.5749,0.331474,0.0163329
1120,1.18611,0.334017,0.0115529
1130,1.4617,0.352925,0.0311769
1140,1.24163,0.345462,0.0138362
1150,1.17121,0.355803,0.0155623
1160,0.763643,0.338738,0.0091548
1170,0.793071,0.208562,0.0183829
1180,0.750649,0.221037,0.0285194
1190,1.20435,0.287644,0.0156199
1200,0.957283,0.228866,0.0105835
1210,0.827449,0.241816,0.0258624
1220,1.05527,0.291767,0.02894
1230,0.818151,0.203913,0.0274631
1240,0.715007,0.199785,0.0266904
1250,0.859077,0.236754,0.0293235
1260,0.835554,0.228208,0.0178847
1270,1.00178,0.273767,0.0195864
1280,0.817507,0.252945,0.0106177
1290,0.949789,0.338511,0.0136272
1300,0.913009,0.300299,0.0158178
1310,1.278,0.332127,0.0202733
1320,0.876243,0.270908,0.0064587
1330,1.11554,0.319893,0.0230674
1340,0.54714,0.195641,0.0210989
1350,1.12811,0.320298,0.0276048
1360,1.26728,0.324862,0.0211889
1370,0.815016,0.311441,0.0083641
1380,1.06816,0.325764,0.0238324
1390,0.575476,0.226615,0.0200335
1400,1.24165,0.335426,0.0222187
1410,1.21051,0.34171,0.0271486
1420,1.24032,0.320312,0.0261524
1430,0.969327,0.284332,0.0187965
1440,1.03542,0.288422,0.0158986
1450,1.0575,0.282861,0.0151093
1460,0.752001,0.262759,0.0184162
1470,0.778593,0.249153,0.0174627
1480,1.03099,0.26684,0.0152036
1490,1.02171,0.278266,0.0102043
1500,1.01855,0.29357,0.0200068
1510,0.770052,0.212864,0.0242456
1520,0.840624,0.28934,0.0222002
1530,0.800743,0.302552,0.0105498
1540,0.686431,0.310125,0.0116286
1550,0.938765,0.302949,0.0097902
1560,0.602664,0.170003,0.0076996
1570,0.794928,0.236719,0.015485
1580,0.907277,0.310323,0.007437
1590,0.91589,0.262922,0.0077462
1600,1.05987,0.29094,0.0085553
1610,0.800194,0.253164,0.0099144
1620,0.998422,0.293899,0.0111609
1630,0.730641,0.236404,0.0094373
1640,0.635191,0.262469,0.0113436
1650,0.867471,0.260398,0.0083599
1660,0.683701,0.216536,0.0099048
1670,0.8803,0.269042,0.0148928
1680,0.526762,0.228798,0.0182107
1690,0.958816,0.28129,0.0185869
1700,1.04891,0.319571,0.0195142
1710,0.974336,0.293904,0.0182941
1720,0.889189,0.307166,0.0068511
1730,0.909751,0.313032,0.0078892
1740,1.09131,0.336701,0.0229281
1750,0.592097,0.226521,0.0070726
1760,0.677489,0.310171,0.0070635
1770,0.567699,0.212892,0.0196399
1780,1.04074,0.28389,0.021153
1790,0.925074,0.256442,0.0099593
1800,0.735772,0.291789,0.0068009
1810,0.982527,0.292383,0.0246629
1820,1.05901,0.322197,0.019363
1830,0.715092,0.229051,0.016046
1840,0.870865,0.311613,0.0258694
1850,0.838291,0.248742,0.0251185
1860,0.503559,0.20268,0.0143378
1870,0.515423,0.229554,0.0164985
1880,0.600504,0.230201,0.0131145
1890,0.76089,0.284661,0.0061371
1900,0.795268,0.298907,0.0067366
1910,0.842814,0.264508,0.0062077
1920,0.935541,0.27312,0.0170366
1930,0.936162,0.279822,0.0127924
1940,0.86357,0.239544,0.0115423
1950,0.989669,0.28239,0.0186103
1960,0.896061,0.273513,0.0200585
1970,1.07137,0.35074,0.0192179
1980,1.35675,0.385698,0.0073177
1990,0.543968,0.188792,0.0056913
2000,0.49197,0.177226,0.0059111
2010,0.702467,0.296378,0.0058037
2020,0.587656,0.17842,0.0061752
2030,0.52271,0.19645,0.0064793
2040,0.526824,0.289822,0.0068286
2050,0.742425,0.313357,0.0052251
2060,0.585801,0.269417,0.0060914
2070,0.70887,0.283945,0.0063953
2080,0.539614,0.282875,0.0052893
2090,0.866939,0.237826,0.0098459
2100,0.863892,0.263889,0.0078651
2110,0.689857,0.239066,0.010262
2120,0.809758,0.258631,0.0102638
2130,0.63744,0.306905,0.0112216
2140,0.717686,0.254466,0.0071377
2150,0.902491,0.274021,0.0076871
2160,0.628204,0.339399,0.0132295
2170,0.779966,0.225147,0.0111529
2180,0.71108,0.261211,0.0112047
2190,0.617045,0.220588,0.0116009
2200,0.582714,0.247037,0.0065048
2210,0.526549,0.21256,0.0054266
2220,0.542459,0.183345,0.0050247
2230,0.755823,0.242775,0.0089772
2240,0.631423,0.285605,0.0114812
2250,0.54821,0.285612,0.013577
2260,0.603397,0.287967,0.0144648
2270,0.832345,0.242113,0.0061715
2280,0.683077,0.271422,0.006049
2290,0.893001,0.299168,0.0076668
2300,0.956881,0.268711,0.0074979
2310,0.965772,0.308556,0.0063163
2320,0.866544,0.291136,0.0151367
2330,0.967546,0.307681,0.0187464
2340,0.925229,0.319566,0.0117274
2350,0.888697,0.293831,0.0056553
2360,0.784556,0.209255,0.0059428
2370,0.951483,0.291592,0.0051399
2380,1.01129,0.334372,0.0146939
2390,1.00925,0.311996,0.0164513
2400,0.925121,0.308335,0.0088828
2410,0.941979,0.286851,0.01647
2420,0.921461,0.321336,0.0178402
2430,0.934443,0.333739,0.0180002
2440,0.780245,0.236925,0.0116625
2450,0.764403,0.212933,0.0128114
2460,0.837831,0.242354,0.0133733
2470,0.766165,0.246528,0.0083962
2480,0.83306,0.246356,0.0109526
2490,0.790429,0.280564,0.0115118
2500,0.774893,0.239151,0.0071732
2510,0.666606,0.215253,0.0068265
2520,0.90335,0.309659,0.0064759
2530,1.08248,0.266657,0.0071411
2540,0.87944,0.228251,0.0089006
2550,0.586193,0.226273,0.0125497
2560,0.937662,0.274568,0.0101322
2570,0.935291,0.318598,0.0088049
2580,0.992427,0.361315,0.01002
2590,0.897532,0.26323,0.0122232
2600,0.77566,0.253682,0.0054014
2610,0.745647,0.261648,0.0090261
2620,0.860939,0.305545,0.0133045
2630,0.817525,0.296051,0.0139548
2640,0.737564,0.257116,0.0097118
2650,0.794515,0.251108,0.0132705
2660,0.919171,0.254717,0.0109138
2670,0.714871,0.243036,0.00522
2680,0.702948,0.183747,0.0089284
2690,1.03653,0.346957,0.0144091
2700,0.701927,0.219743,0.0099724
2710,0.753783,0.294161,0.0098108
2720,0.823376,0.310796,0.0068595
2730,0.827435,0.349804,0.0108474
2740,0.781012,0.336363,0.0143973
2750,1.14278,0.483398,0.0071989
2760,0.991147,0.372905,0.013392
2770,1.01057,0.379669,0.0134299
2780,0.879769,0.247435,0.0093786
2790,0.798909,0.23656,0.0153602
2800,0.836809,0.287121,0.0142383
2810,0.795505,0.253771,0.0099589
2820,0.65205,0.23974,0.0145659
2830,0.830957,0.257611,0.0114342
2840,0.763317,0.210394,0.0124097
2850,0.815315,0.266966,0.0128597
2860,0.784463,0.277286,0.0131368
2870,0.57443,0.185317,0.0098114
2880,0.778223,0.262628,0.0156025
