Iteration,Temps_Fourmis_ms,Temps_Evaporation_ms,Temps_Update_ms
2070,0.448457,0.316017,0.006669
2080,0.463537,0.232468,0.0133469
2090,0.478272,0.277133,0.0084493
2100,0.455519,0.260121,0.0095861
2110,0.441163,0.231022,0.008573
2120,0.439177,0.271134,0.0098854
2130,0.433152,0.246164,0.0082705
2140,0.416444,0.201414,0.0083808
2150,0.45403,0.243784,0.0074361
2160,0.448174,0.244035,0.0103811
2170,0.702745,0.251408,0.009863
2180,0.414043,0.256211,0.0091632
2190,0.411675,0.187173,0.0072567
2200,0.45017,0.224152,0.0096011
2210,0.452368,0.214524,0.0077431
2220,0.478788,0.252012,0.0060249
2230,0.506515,0.243504,0.0064641
2240,0.457777,0.229531,0.0080776
2250,0.557582,0.248375,0.006147
2260,0.530878,0.245769,0.0062427
2270,0.430602,0.234136,0.0076503
2280,0.453929,0.274416,0.0091662
2290,0.448485,0.241128,0.00658
2300,0.517264,0.231901,0.0067143
2310,0.438005,0.261128,0.0069836
2320,0.415786,0.218082,0.0074793
2330,0.504382,0.232756,0.0102303
2340,0.431494,0.255735,0.0116615
2350,0.419171,0.260445,0.0091266
2360,0.455528,0.276851,0.007941
2370,0.418293,0.27537,0.0094093
2380,0.441337,0.289371,0.0066166
2390,0.403823,0.263681,0.007068
2400,0.460581,0.232224,0.0065952
2410,0.477461,0.2613,0.0063608
2420,0.446928,0.265455,0.006828
2430,0.440945,0.239932,0.0067498
2440,0.536948,0.280894,0.0071617
2450,0.477975,0.237308,0.0067053
2460,0.448791,0.269163,0.0064563
2470,0.434763,0.241586,0.0076357
2480,0.454401,0.26418,0.0080167
2490,0.39734,0.203934,0.006672
2500,0.428911,0.219402,0.0068613
2510,0.418879,0.243053,0.0069053
2520,0.407026,0.202655,0.0071544
2530,0.417678,0.225992,0.0064417
2540,0.489749,0.257428,0.0104002
2550,0.427642,0.194897,0.0073215
2560,0.51231,0.209172,0.0088115
2570,0.570295,0.225809,0.0071346
2580,0.47211,0.250718,0.0079772
2590,0.499026,0.215186,0.0061308
2600,0.431668,0.222775,0.0062217
2610,0.433045,0.241482,0.0072024
2620,0.413791,0.212319,0.0064161
2630,0.426184,0.193184,0.0058519
2640,0.548679,0.239637,0.0063701
2650,0.464234,0.18896,0.009373
2660,0.489517,0.229831,0.0072755
2670,0.486075,0.192306,0.0066025
2680,0.414275,0.19773,0.0061169
2690,0.431767,0.189035,0.0062282
2700,0.435272,0.218142,0.0068804
2710,0.449833,0.201429,0.0054843
2720,0.801352,0.347412,0.0060389
2730,0.412229,0.215878,0.0056399
2740,0.41332,0.205268,0.0061739
2750,0.399651,0.186496,0.0065495
2760,0.399564,0.191165,0.005818
2770,0.40308,0.185484,0.0071579
2780,0.38943,0.193113,0.0055538
2790,0.416343,0.22352,0.0068341
2800,0.41102,0.211014,0.0058618
2810,0.442962,0.195513,0.0060813
2820,0.421387,0.243668,0.007084
2830,0.437277,0.219005,0.0064828
2840,0.438944,0.184062,0.0066037
2850,0.424042,0.201666,0.0059104
2860,0.399533,0.168409,0.0067295
2870,0.410279,0.211243,0.0058302
2880,0.457464,0.213401,0.0059146
